Begin Mid, Begin Up, Begin Down, End Mid, End Up, End Down
108.29, 108.29, 108.29, 108.508, 108.508, 108.508
108.534, 108.534, 108.534, 108.754, 108.753, 108.753
108.776, 108.776, 108.776, 108.997, 108.997, 108.997
109.021, 109.021, 109.021, 109.248, 109.241, 109.24
109.273, 109.273, 109.273, 109.493, 109.493, 109.493
109.516, 109.516, 109.516, 109.734, 109.734, 109.734
109.756, 109.756, 109.756, 109.974, 109.965, 109.964
109.998, 109.998, 109.999, 110.249, 110.234, 110.241
110.27, 110.27, 110.27, 110.49, 110.49, 110.49
110.515, 110.517, 110.517, 110.728, 110.731, 110.728
110.758, 110.758, 110.759, 110.976, 110.977, 110.986
111.011, 111.011, 111.011, 111.239, 111.239, 111.239
111.265, 111.265, 111.266, 111.433, 111.425, 111.434
111.456, 111.456, 111.457, 111.621, 111.621, 111.621
111.643, 111.643, 111.644, 111.802, 111.802, 111.804
111.831, 111.831, 111.832, 111.996, 111.996, 111.993
112.018, 112.018, 112.018, 112.184, 112.191, 112.183
112.212, 112.213, 112.22, 112.364, 112.447, 112.376
112.471, 112.471, 112.473, 112.626, 112.626, 112.719
112.742, 112.742, 112.744, 112.897, 112.896, 112.939
112.961, 112.961, 112.962, 113.125, 113.125, 113.125
113.151, 113.151, 113.152, 113.312, 113.312, 113.312
113.334, 113.334, 113.336, 113.494, 113.494, 113.494
113.517, 113.517, 113.517, 113.68, 113.682, 113.68
113.706, 113.706, 113.706, 113.881, 113.875, 113.881
113.902, 113.902, 113.902, 114.068, 114.068, 114.068
114.089, 114.089, 114.09, 114.263, 114.267, 114.273
114.299, 114.3, 114.3, 114.477, 114.483, 114.494
114.517, 114.518, 114.518, 114.671, 114.676, 114.68
114.705, 114.706, 114.706, 114.87, 114.877, 114.874
114.902, 114.902, 114.903, 115.061, 115.064, 115.086
115.107, 115.107, 115.109, 115.27, 115.264, 115.263
115.295, 115.295, 115.296, 115.464, 115.464, 115.464
115.486, 115.486, 115.487, 115.649, 115.661, 115.645
115.683, 115.683, 115.683, 115.847, 115.849, 115.854
115.878, 115.878, 115.878, 116.048, 116.048, 116.048
116.071, 116.071, 116.071, 116.242, 116.245, 116.247
116.27, 116.27, 116.27, 116.436, 116.436, 116.436
116.462, 116.462, 116.462, 116.628, 116.641, 116.631
116.664, 116.664, 116.664, 116.826, 116.826, 116.826
116.848, 116.848, 116.848, 117.01, 117.01, 117.012
117.037, 117.037, 117.037, 117.205, 117.205, 117.205
117.228, 117.228, 117.229, 117.392, 117.392, 117.392
117.417, 117.417, 117.418, 117.586, 117.586, 117.586
117.615, 117.615, 117.615, 117.784, 117.784, 117.784
117.806, 117.806, 117.807, 117.964, 117.964, 117.966
117.99, 117.99, 117.99, 118.164, 118.159, 118.152
118.195, 118.195, 118.195, 118.382, 118.372, 118.372
118.406, 118.408, 118.408, 118.574, 118.574, 118.574
118.602, 118.603, 118.603, 118.769, 118.769, 118.769
118.795, 118.796, 118.796, 118.955, 118.959, 118.958
118.984, 118.984, 118.984, 119.149, 119.164, 119.152
119.189, 119.189, 119.191, 119.347, 119.351, 119.434
119.455, 119.456, 119.456, 119.654, 119.745, 119.614
119.767, 119.767, 119.769, 119.976, 119.976, 120
120.024, 120.025, 120.038, 120.232, 120.232, 120.273
120.296, 120.296, 120.297, 120.511, 120.518, 120.512
120.545, 120.545, 120.545, 120.763, 120.753, 120.755
120.785, 120.785, 120.785, 121.003, 121.005, 121.008
121.03, 121.03, 121.03, 121.241, 121.25, 121.253
121.277, 121.277, 121.277, 121.507, 121.5, 121.504
121.53, 121.53, 121.531, 121.743, 121.749, 121.743
121.77, 121.77, 121.77, 122.004, 121.977, 121.977
122.027, 122.029, 122.029, 122.256, 122.263, 122.259
122.289, 122.29, 122.29, 122.494, 122.494, 122.494
122.519, 122.521, 122.521, 122.732, 122.736, 122.729
122.764, 122.764, 122.765, 122.975, 122.975, 122.975
123.001, 123.001, 123.001, 123.221, 123.221, 123.225
123.247, 123.247, 123.247, 123.474, 123.474, 123.461
123.499, 123.499, 123.499, 123.716, 123.715, 123.712
123.738, 123.738, 123.738, 123.949, 123.951, 123.897
123.973, 123.973, 123.974, 124.172, 124.172, 124.125
124.197, 124.197, 124.197, 124.391, 124.391, 124.348
124.414, 124.414, 124.414, 124.605, 124.605, 124.564
124.63, 124.63, 124.63, 124.82, 124.823, 124.781
124.843, 124.845, 124.845, 125.034, 125.034, 124.991
125.057, 125.057, 125.058, 125.25, 125.25, 125.206
125.275, 125.275, 125.275, 125.462, 125.466, 125.428
125.488, 125.488, 125.488, 125.68, 125.683, 125.642
125.705, 125.705, 125.705, 125.895, 125.895, 125.856
125.92, 125.92, 125.92, 126.119, 126.123, 126.076
126.144, 126.144, 126.144, 126.345, 126.355, 126.377
126.402, 126.402, 126.402, 126.592, 126.592, 126.633
126.662, 126.663, 126.665, 126.851, 126.855, 126.851
126.88, 126.88, 126.88, 127.071, 127.071, 127.033
127.093, 127.093, 127.093, 127.282, 127.285, 127.243
127.312, 127.312, 127.312, 127.503, 127.506, 127.463
127.529, 127.529, 127.529, 127.722, 127.716, 127.678
127.747, 127.747, 127.748, 127.936, 127.943, 127.906
127.965, 127.965, 127.965, 128.156, 128.156, 128.117
128.176, 128.178, 128.178, 128.387, 128.385, 128.331
128.411, 128.411, 128.411, 128.602, 128.607, 128.56
128.628, 128.629, 128.631, 128.857, 128.833, 128.788
128.878, 128.88, 128.88, 129.085, 129.082, 129.033
129.11, 129.11, 129.111, 129.3, 129.3, 129.257
129.323, 129.323, 129.323, 129.517, 129.515, 129.477
129.538, 129.538, 129.539, 129.727, 129.729, 129.689
129.754, 129.754, 129.754, 129.943, 129.95, 129.903
129.981, 129.981, 129.982, 130.134, 130.134, 130.134
130.156, 130.156, 130.156, 130.324, 130.31, 130.319
130.354, 130.354, 130.354, 130.507, 130.514, 130.507
130.539, 130.539, 130.539, 130.688, 130.688, 130.688
130.714, 130.714, 130.715, 130.862, 130.862, 130.862
131.457, 131.457, 131.46, 131.609, 131.609, 131.612
131.635, 131.635, 131.636, 131.784, 131.782, 131.784
131.81, 131.81, 131.811, 131.965, 131.956, 131.96
131.986, 131.986, 131.986, 132.139, 132.135, 132.15
132.172, 132.172, 132.172, 132.321, 132.321, 132.321
132.347, 132.347, 132.348, 132.498, 132.498, 132.498
132.519, 132.519, 132.52, 132.672, 132.672, 132.672
132.694, 132.694, 132.694, 132.839, 132.844, 132.849
132.873, 132.873, 132.873, 133.017, 133.021, 133.024
133.044, 133.045, 133.047, 133.189, 133.191, 133.261
133.283, 133.283, 133.286, 133.425, 133.427, 133.508
133.532, 133.532, 133.535, 133.674, 133.676, 133.725
133.748, 133.748, 133.75, 133.901, 133.901, 133.901
133.923, 133.923, 133.923, 134.074, 134.074, 134.074
134.098, 134.098, 134.098, 134.27, 134.253, 134.27
134.305, 134.305, 134.306, 134.454, 134.454, 134.454
134.478, 134.478, 134.48, 134.63, 134.63, 134.63
134.659, 134.659, 134.659, 134.82, 134.812, 134.815
134.841, 134.841, 134.841, 134.993, 134.993, 134.993
135.018, 135.018, 135.019, 135.166, 135.164, 135.166
135.187, 135.187, 135.188, 135.343, 135.354, 135.351
135.376, 135.376, 135.376, 135.53, 135.532, 135.538
135.561, 135.563, 135.563, 135.716, 135.71, 135.711
135.738, 135.738, 135.738, 135.889, 135.889, 135.889
135.911, 135.911, 135.911, 136.059, 136.059, 136.059
136.083, 136.083, 136.083, 136.234, 136.234, 136.234
136.256, 136.256, 136.256, 136.407, 136.403, 136.406
136.427, 136.427, 136.428, 136.581, 136.588, 136.581
136.611, 136.611, 136.611, 136.773, 136.766, 136.757
136.794, 136.794, 136.794, 136.946, 136.946, 136.946
136.97, 136.97, 136.971, 137.12, 137.12, 137.12
137.142, 137.142, 137.142, 137.293, 137.293, 137.293
137.315, 137.315, 137.316, 137.463, 137.464, 137.465
137.487, 137.488, 137.488, 137.638, 137.642, 137.64
137.66, 137.662, 137.662, 137.807, 137.811, 137.807
137.833, 137.833, 137.834, 138.015, 137.985, 137.985
138.038, 138.038, 138.04, 138.221, 138.224, 138.232
138.253, 138.253, 138.254, 138.443, 138.443, 138.399
138.466, 138.466, 138.466, 138.657, 138.657, 138.613
138.683, 138.683, 138.683, 138.872, 138.874, 138.83
138.896, 138.896, 138.896, 139.085, 139.087, 139.047
139.109, 139.109, 139.109, 139.304, 139.304, 139.266
139.33, 139.33, 139.331, 139.525, 139.525, 139.483
139.549, 139.548, 139.553, 139.742, 139.742, 139.702
139.764, 139.764, 139.764, 139.957, 139.954, 139.907
139.98, 139.98, 139.981, 140.17, 140.167, 140.194
140.214, 140.214, 140.215, 140.4, 140.4, 140.438
140.462, 140.462, 140.466, 140.649, 140.651, 140.69
140.712, 140.712, 140.713, 140.911, 140.906, 140.873
140.932, 140.932, 140.932, 141.127, 141.127, 141.083
141.151, 141.151, 141.152, 141.342, 141.344, 141.304
141.366, 141.366, 141.366, 141.56, 141.556, 141.516
141.581, 141.581, 141.582, 141.771, 141.774, 141.734
141.798, 141.798, 141.8, 141.987, 141.99, 141.951
142.011, 142.011, 142.012, 142.209, 142.227, 142.238
142.276, 142.276, 142.277, 142.47, 142.479, 142.476
142.503, 142.503, 142.503, 142.709, 142.712, 142.706
142.733, 142.733, 142.733, 142.949, 142.951, 142.947
142.972, 142.972, 142.974, 143.218, 143.22, 143.173
143.244, 143.244, 143.244, 143.483, 143.481, 143.444
143.504, 143.504, 143.505, 143.7, 143.7, 143.7
143.725, 143.725, 143.725, 143.963, 143.963, 143.924
143.985, 143.985, 143.985, 144.193, 144.186, 144.186
144.214, 144.214, 144.215, 144.409, 144.419, 144.406
144.443, 144.443, 144.443, 144.636, 144.642, 144.644
144.666, 144.666, 144.667, 144.859, 144.859, 144.82
144.881, 144.881, 144.881, 145.074, 145.071, 145.031
145.098, 145.098, 145.098, 145.292, 145.292, 145.258
145.313, 145.313, 145.313, 145.509, 145.507, 145.467
145.53, 145.53, 145.53, 145.717, 145.722, 145.677
145.743, 145.745, 145.745, 145.937, 145.936, 145.896
145.958, 145.958, 145.959, 146.11, 146.105, 146.103
146.132, 146.132, 146.132, 146.329, 146.342, 146.29
146.367, 146.368, 146.368, 146.558, 146.559, 146.517
146.581, 146.581, 146.581, 146.768, 146.772, 146.732
146.795, 146.796, 146.796, 147.03, 146.981, 146.939
147.053, 147.053, 147.054, 147.241, 147.239, 147.269
147.291, 147.291, 147.294, 147.478, 147.478, 147.508
147.533, 147.533, 147.535, 147.721, 147.723, 147.712
147.745, 147.745, 147.745, 147.934, 147.938, 147.897
147.961, 147.96, 147.966, 148.147, 148.147, 148.112
148.172, 148.172, 148.173, 148.365, 148.364, 148.326
148.396, 148.396, 148.413, 148.593, 148.593, 148.593
148.615, 148.615, 148.616, 148.81, 148.81, 148.774
148.836, 148.836, 148.836, 149.026, 149.026, 148.986
149.046, 149.046, 149.046, 149.263, 149.254, 149.215
149.285, 149.285, 149.285, 149.482, 149.482, 149.498
149.536, 149.537, 149.537, 149.731, 149.74, 149.738
149.761, 149.761, 149.761, 149.964, 149.955, 149.958
149.986, 149.986, 149.986, 150.192, 150.195, 150.195
150.221, 150.22, 150.226, 150.417, 150.417, 150.419
150.44, 150.44, 150.442, 150.64, 150.64, 150.64
150.664, 150.664, 150.666, 150.86, 150.86, 150.86
150.883, 150.883, 150.884, 151.079, 151.079, 151.079
151.101, 151.101, 151.101, 151.299, 151.299, 151.299
151.325, 151.325, 151.325, 151.523, 151.523, 151.523
151.546, 151.546, 151.546, 151.753, 151.753, 151.743
151.774, 151.774, 151.774, 151.992, 151.999, 151.99
152.023, 152.023, 152.023, 152.241, 152.243, 152.24
152.264, 152.264, 152.264, 152.483, 152.483, 152.483
152.507, 152.506, 152.511, 152.719, 152.719, 152.725
152.749, 152.749, 152.749, 152.968, 152.968, 152.978
153, 153, 153, 153.22, 153.22, 153.22
153.242, 153.242, 153.242, 153.47, 153.468, 153.416
153.494, 153.494, 153.495, 153.71, 153.708, 153.661
153.731, 153.731, 153.731, 153.948, 153.952, 153.935
153.976, 153.976, 153.976, 154.309, 154.194, 154.139
154.33, 154.332, 154.334, 154.544, 154.541, 154.56
154.583, 154.584, 154.589, 154.794, 154.803, 154.757
154.828, 154.829, 154.834, 155.039, 155.041, 155.001
155.062, 155.062, 155.064, 155.274, 155.277, 155.233
155.299, 155.299, 155.3, 155.51, 155.512, 155.469
155.537, 155.537, 155.537, 155.753, 155.756, 155.707
155.778, 155.778, 155.778, 155.99, 155.991, 155.941
156.011, 156.012, 156.012, 156.249, 156.243, 156.192
156.273, 156.273, 156.273, 156.494, 156.497, 156.468
156.533, 156.533, 156.533, 156.752, 156.755, 156.696
156.777, 156.777, 156.777, 156.991, 156.993, 156.943
157.018, 157.018, 157.018, 157.23, 157.23, 157.186
157.252, 157.252, 157.253, 157.459, 157.468, 157.423
157.494, 157.492, 157.498, 157.708, 157.711, 157.677
157.74, 157.74, 157.754, 157.955, 157.954, 157.949
157.978, 157.978, 157.978, 158.2, 158.217, 158.144
158.243, 158.243, 158.243, 158.463, 158.463, 158.415
158.486, 158.486, 158.486, 158.704, 158.71, 158.652
158.732, 158.732, 158.732, 158.948, 158.948, 158.893
158.976, 158.976, 158.976, 159.196, 159.196, 159.152
159.218, 159.218, 159.219, 159.431, 159.432, 159.384
159.454, 159.454, 159.454, 159.661, 159.661, 159.619
159.686, 159.686, 159.688, 159.9, 159.909, 159.86
159.93, 159.93, 159.93, 160.148, 160.151, 160.1
160.173, 160.173, 160.173, 160.388, 160.386, 160.34
160.411, 160.411, 160.411, 160.623, 160.625, 160.578
160.647, 160.647, 160.647, 160.91, 160.853, 160.81
160.932, 160.932, 160.933, 161.14, 161.143, 161.181
161.205, 161.205, 161.207, 161.415, 161.415, 161.432
161.454, 161.454, 161.455, 161.66, 161.66, 161.634
161.685, 161.685, 161.685, 161.903, 161.9, 161.861
161.925, 161.925, 161.925, 162.134, 162.131, 162.094
162.155, 162.155, 162.156, 162.383, 162.375, 162.331
162.407, 162.407, 162.409, 162.627, 162.624, 162.577
162.648, 162.648, 162.649, 162.866, 162.866, 162.817
162.887, 162.887, 162.888, 163.11, 163.117, 163.067
163.142, 163.142, 163.142, 163.381, 163.356, 163.311
163.416, 163.416, 163.416, 163.644, 163.636, 163.587
163.665, 163.665, 163.665, 163.879, 163.876, 163.833
163.903, 163.903, 163.904, 164.118, 164.12, 164.075
164.142, 164.142, 164.142, 164.359, 164.359, 164.311
164.381, 164.381, 164.382, 164.578, 164.576, 164.545
164.603, 164.603, 164.603, 164.8, 164.8, 164.8
164.822, 164.822, 164.823, 165.018, 165.018, 165.018
165.042, 165.042, 165.042, 165.242, 165.242, 165.242
165.264, 165.264, 165.265, 165.466, 165.466, 165.466
165.488, 165.488, 165.488, 165.684, 165.684, 165.684
165.709, 165.709, 165.71, 165.909, 165.909, 165.909
165.931, 165.931, 165.931, 166.129, 166.129, 166.129
166.151, 166.151, 166.152, 166.363, 166.358, 166.354
166.388, 166.388, 166.389, 166.676, 166.676, 166.626
166.699, 166.699, 166.7, 166.939, 167.025, 166.939
167.046, 167.048, 167.053, 167.243, 167.28, 167.245
167.304, 167.304, 167.304, 167.503, 167.503, 167.503
167.526, 167.526, 167.526, 167.722, 167.765, 167.72
167.786, 167.787, 167.787, 168.017, 168.156, 167.974
168.18, 168.18, 168.184, 168.368, 168.412, 168.452
168.475, 168.475, 168.476, 168.668, 168.668, 168.67
168.703, 168.703, 168.713, 168.901, 168.901, 168.934
168.965, 168.965, 168.972, 169.157, 169.201, 169.166
169.222, 169.222, 169.236, 169.418, 169.418, 169.459
169.486, 169.486, 169.487, 169.683, 169.683, 169.685
169.707, 169.707, 169.709, 169.899, 169.899, 169.902
169.939, 169.94, 169.945, 170.146, 170.136, 170.151
170.181, 170.182, 170.185, 170.41, 170.383, 170.413
170.434, 170.434, 170.434, 170.633, 170.631, 170.629
170.654, 170.654, 170.655, 170.846, 170.849, 170.86
170.884, 170.884, 170.884, 171.085, 171.081, 171.085
171.106, 171.106, 171.106, 171.306, 171.306, 171.306
171.328, 171.328, 171.328, 171.526, 171.526, 171.526
171.551, 171.551, 171.552, 171.751, 171.752, 171.751
171.774, 171.774, 171.774, 171.97, 171.967, 171.929
171.992, 171.992, 171.993, 172.182, 172.182, 172.145
172.207, 172.207, 172.207, 172.396, 172.405, 172.361
172.427, 172.428, 172.433, 172.623, 172.623, 172.624
172.648, 172.648, 172.65, 172.844, 172.844, 172.844
172.866, 172.866, 172.866, 173.061, 173.061, 173.061
173.081, 173.083, 173.083, 173.277, 173.278, 173.28
173.305, 173.305, 173.305, 173.498, 173.498, 173.498
173.518, 173.52, 173.52, 173.72, 173.72, 173.72
173.742, 173.742, 173.742, 173.94, 173.933, 173.939
173.965, 173.965, 173.965, 174.163, 174.163, 174.163
174.192, 174.194, 174.194, 174.393, 174.393, 174.393
174.416, 174.416, 174.416, 174.609, 174.612, 174.612
174.636, 174.637, 174.638, 174.837, 174.837, 174.94
174.962, 174.962, 174.963, 175.223, 175.223, 175.28
175.302, 175.302, 175.303, 175.509, 175.509, 175.548
175.574, 175.574, 175.585, 175.733, 175.733, 175.771
175.798, 175.8, 175.805, 175.969, 175.963, 175.976
176.005, 176.006, 176.013, 176.176, 176.176, 176.181
176.211, 176.211, 176.215, 176.376, 176.376, 176.378
176.399, 176.399, 176.4, 176.573, 176.573, 176.573
176.605, 176.605, 176.605, 176.768, 176.768, 176.768
176.79, 176.79, 176.791, 176.964, 176.983, 176.974
177.004, 177.004, 177.004, 177.166, 177.196, 177.166
177.22, 177.221, 177.221, 177.408, 177.398, 177.4
177.43, 177.43, 177.43, 177.598, 177.598, 177.598
177.62, 177.62, 177.62, 177.788, 177.788, 177.788
177.813, 177.813, 177.813, 177.981, 177.981, 177.981
178.011, 178.011, 178.011, 178.192, 178.194, 178.184
178.225, 178.225, 178.231, 178.395, 178.398, 178.409
178.433, 178.433, 178.433, 178.6, 178.6, 178.6
178.625, 178.623, 178.629, 178.789, 178.786, 178.792
178.819, 178.819, 178.819, 178.987, 178.987, 178.987
179.01, 179.01, 179.011, 179.172, 179.187, 179.178
179.209, 179.21, 179.214, 179.377, 179.374, 179.377
179.402, 179.402, 179.402, 179.568, 179.568, 179.563
179.59, 179.59, 179.591, 179.758, 179.758, 179.758
179.779, 179.779, 179.78, 179.945, 179.945, 179.961
179.985, 179.985, 179.985, 180.152, 180.155, 180.157
180.178, 180.178, 180.179, 180.348, 180.348, 180.348
180.37, 180.37, 180.37, 180.531, 180.532, 180.532
180.566, 180.566, 180.566, 180.727, 180.727, 180.739
180.761, 180.761, 180.761, 180.934, 180.934, 180.934
180.956, 180.956, 180.956, 181.121, 181.128, 181.121
181.168, 181.168, 181.169, 181.328, 181.328, 181.4
181.423, 181.423, 181.426, 181.582, 181.585, 181.662
181.691, 181.693, 181.693, 181.845, 181.93, 181.947
181.976, 181.977, 181.979, 182.129, 182.246, 182.239
182.27, 182.271, 182.281, 182.518, 182.476, 182.476
182.543, 182.545, 182.555, 182.706, 182.788, 182.743
182.809, 182.81, 182.823, 182.969, 183.048, 183.011
183.071, 183.071, 183.081, 183.23, 183.31, 183.269
183.334, 183.336, 183.347, 183.493, 183.588, 183.537
183.61, 183.611, 183.622, 183.767, 183.877, 183.815
183.91, 183.912, 183.915, 184.085, 184.108, 184.185
184.222, 184.223, 184.232, 184.395, 184.518, 184.437
184.549, 184.552, 184.561, 184.708, 184.834, 184.747
184.859, 184.86, 184.871, 185.022, 185.123, 185.059
185.155, 185.156, 185.167, 185.31, 185.43, 185.357
185.454, 185.457, 185.466, 185.617, 185.727, 185.654
185.752, 185.753, 185.764, 185.908, 186.027, 185.954
186.052, 186.052, 186.053, 186.245, 186.239, 186.347
186.374, 186.374, 186.375, 186.536, 186.538, 186.651
186.676, 186.676, 186.678, 186.839, 186.839, 186.945
186.968, 186.968, 186.971, 187.131, 187.131, 187.25
187.274, 187.274, 187.275, 187.434, 187.433, 187.547
187.576, 187.576, 187.578, 187.735, 187.738, 187.851
187.876, 187.876, 187.879, 188.039, 188.039, 188.153
188.177, 188.177, 188.179, 188.335, 188.335, 188.438
188.471, 188.471, 188.474, 188.664, 188.626, 188.753
188.782, 188.786, 188.789, 188.937, 189.034, 189.068
189.093, 189.096, 189.096, 189.242, 189.314, 189.354
189.382, 189.382, 189.385, 189.542, 189.542, 189.644
189.668, 189.668, 189.669, 189.83, 189.83, 189.927
189.949, 189.949, 189.949, 190.112, 190.112, 190.223
190.248, 190.249, 190.251, 190.409, 190.533, 190.412
190.556, 190.558, 190.558, 190.718, 190.848, 190.711
190.887, 190.89, 190.89, 191.044, 191.072, 191.164
191.206, 191.206, 191.208, 191.371, 191.373, 191.475
191.505, 191.505, 191.508, 191.662, 191.662, 191.766
191.792, 191.792, 191.795, 191.956, 191.956, 192.074
192.097, 192.097, 192.099, 192.363, 192.374, 192.385
192.408, 192.408, 192.409, 192.618, 192.618, 192.758
192.783, 192.783, 192.784, 192.991, 192.991, 193.126
193.149, 193.149, 193.151, 193.35, 193.35, 193.491
193.514, 193.514, 193.516, 193.707, 193.707, 193.838
193.864, 193.864, 193.866, 194.06, 194.06, 194.192
194.223, 194.224, 194.226, 194.411, 194.414, 194.564
194.59, 194.593, 194.593, 194.779, 194.781, 194.928
194.954, 194.956, 194.956, 195.151, 195.3, 195.151
195.324, 195.327, 195.329, 195.513, 195.661, 195.544
195.688, 195.692, 195.692, 195.92, 196.072, 196.026
196.104, 196.108, 196.108, 196.34, 196.536, 196.34
196.56, 196.56, 196.564, 196.89, 196.89, 196.963
196.988, 196.988, 196.989, 197.232, 197.269, 197.305
197.328, 197.328, 197.329, 197.572, 197.564, 197.651
197.688, 197.689, 197.69, 197.89, 197.881, 198.049
198.078, 198.079, 198.081, 198.299, 198.322, 198.461
198.492, 198.492, 198.495, 198.687, 198.687, 198.834
198.858, 198.858, 198.859, 199.046, 199.046, 199.208
199.235, 199.235, 199.236, 199.472, 199.472, 199.571
199.594, 199.594, 199.596, 199.784, 199.785, 199.94
199.964, 199.964, 199.966, 200.161, 200.158, 200.313
200.34, 200.34, 200.341, 200.544, 200.544, 200.693
200.717, 200.717, 200.72, 200.929, 200.929, 200.99
201.015, 201.015, 201.017, 201.221, 201.221, 201.288
201.318, 201.318, 201.322, 201.531, 201.531, 201.586
201.612, 201.612, 201.613, 201.821, 201.821, 201.882
201.909, 201.909, 201.91, 202.12, 202.12, 202.182
202.208, 202.208, 202.211, 202.418, 202.419, 202.482
202.514, 202.515, 202.53, 202.868, 202.818, 202.775
202.898, 202.898, 202.911, 203.213, 203.282, 203.166
203.307, 203.308, 203.322, 203.513, 203.657, 203.574
203.679, 203.681, 203.698, 203.884, 204.026, 203.904
204.053, 204.054, 204.068, 204.256, 204.409, 204.302
204.435, 204.436, 204.448, 204.639, 204.813, 204.687
204.838, 204.839, 204.854, 205.071, 205.217, 205.125
205.244, 205.244, 205.255, 205.487, 205.685, 205.489
205.709, 205.711, 205.722, 205.903, 206.065, 205.946
206.089, 206.091, 206.101, 206.294, 206.433, 206.333
206.46, 206.463, 206.472, 206.648, 206.791, 206.693
206.815, 206.815, 206.817, 207.004, 207.01, 207.154
207.179, 207.179, 207.18, 207.415, 207.413, 207.527
207.554, 207.554, 207.556, 207.794, 207.794, 207.955
207.979, 207.979, 207.981, 208.222, 208.246, 208.429
208.456, 208.456, 208.459, 208.704, 208.739, 208.785
208.809, 208.809, 208.81, 209.045, 209.087, 209.218
209.243, 209.243, 209.244, 209.439, 209.475, 209.587
209.612, 209.613, 209.616, 209.796, 209.973, 209.943
209.998, 210, 210, 210.192, 210.428, 210.252
210.454, 210.454, 210.455, 210.647, 210.688, 210.781
210.809, 210.809, 210.81, 211.005, 211.005, 211.152
211.176, 211.176, 211.178, 211.376, 211.376, 211.531
211.554, 211.554, 211.555, 211.764, 211.818, 211.93
211.956, 211.959, 211.96, 212.147, 212.287, 212.232
212.311, 212.312, 212.313, 212.527, 212.519, 212.667
212.691, 212.691, 212.693, 212.879, 212.88, 213.031
213.057, 213.057, 213.059, 213.249, 213.249, 213.378
213.402, 213.402, 213.404, 213.593, 213.593, 213.739
213.766, 213.766, 213.768, 213.954, 213.954, 214.11
214.134, 214.134, 214.135, 214.345, 214.336, 214.49
214.516, 214.516, 214.518, 214.709, 214.709, 214.858
214.885, 214.885, 214.886, 215.073, 215.072, 215.22
215.245, 215.245, 215.246, 215.438, 215.443, 215.609
215.634, 215.634, 215.636, 215.83, 215.83, 215.965
215.996, 215.996, 215.998, 216.184, 216.184, 216.317
216.339, 216.339, 216.341, 216.62, 216.529, 216.671
216.696, 216.699, 216.699, 216.879, 216.999, 217.023
217.049, 217.052, 217.052, 217.249, 217.266, 217.418
217.442, 217.442, 217.444, 217.649, 217.651, 217.805
217.829, 217.829, 217.83, 218.039, 218.039, 218.218
218.245, 218.248, 218.25, 218.447, 218.59, 218.455
218.615, 218.615, 218.617, 218.98, 218.824, 218.946
219.009, 219.012, 219.014, 219.194, 219.316, 219.168
219.351, 219.351, 219.353, 219.514, 219.523, 219.622
219.646, 219.646, 219.648, 219.814, 219.814, 219.912
219.937, 219.937, 219.937, 220.094, 220.094, 220.209
220.231, 220.231, 220.233, 220.394, 220.394, 220.507
220.531, 220.531, 220.532, 220.689, 220.688, 220.815
220.841, 220.841, 220.843, 221.004, 221.004, 221.123
221.148, 221.148, 221.149, 221.312, 221.312, 221.427
221.452, 221.452, 221.453, 221.619, 221.619, 221.717
221.744, 221.744, 221.745, 221.91, 221.91, 222.033
222.059, 222.059, 222.064, 222.248, 222.366, 222.241
222.39, 222.39, 222.392, 222.558, 222.558, 222.677
222.705, 222.705, 222.706, 222.864, 222.867, 222.989
223.014, 223.014, 223.016, 223.174, 223.174, 223.294
223.317, 223.317, 223.321, 223.556, 223.476, 223.589
223.614, 223.619, 223.626, 223.775, 223.87, 223.89
223.914, 223.915, 223.917, 224.071, 224.201, 224.12
224.227, 224.227, 224.228, 224.392, 224.395, 224.528
