Voltage 2,Current
0.15833263173836234,-7.015949711017914e-07
0.16111040165893917,-7.094521720511508e-07
0.16388817173347514,-7.171554138320284e-07
0.16666594196199647,-7.247046702762813e-07
0.16944371234452907,-7.320999154933204e-07
0.17222148288109843,-7.393411238979042e-07
0.17499925357173052,-7.464282695717479e-07
0.17777702441645082,-7.533613270684327e-07
0.1805547954152854,-7.601402702754339e-07
0.18333256656825953,-7.667650739406647e-07
0.18611033787539935,-7.732357118406369e-07
0.1888881093367304,-7.795521585845297e-07
0.19166588095227852,-7.857143882542084e-07
0.19444365272206948,-7.917223750980845e-07
0.19722142464612896,-7.975760933923578e-07
0.1999991967244827,-8.032755174687586e-07
0.2027769689571564,-8.088206214925112e-07
0.205554741344176,-8.142113797398866e-07
0.20833251388556723,-8.194477662373762e-07
0.21111028658135547,-8.245297557886505e-07
0.21388805943156744,-8.294573216153544e-07
0.2166658324362272,-8.342304396036562e-07
0.219443605595362,-8.388490826144433e-07
0.22222137890899712,-8.433132252849312e-07
0.22499915237715784,-8.476228422801453e-07
0.2277769259998708,-8.517779071271584e-07
0.23055469977716117,-8.557783946020452e-07
0.2333324737090544,-8.596242791201074e-07
0.23611024779557704,-8.633155342639997e-07
0.23888802203675397,-8.668521350874254e-07
0.24166579643261213,-8.702340546734985e-07
0.24444357098317587,-8.73461268769852e-07
0.2472213456884718,-8.765337505706801e-07
0.24999912054852527,-8.794514748522271e-07
0.25277689556336214,-8.822144158079161e-07
0.25555467073300925,-8.848225465209643e-07
0.2583324460574902,-8.872758433497553e-07
0.26111022153683244,-8.89574278933496e-07
0.2638879971710607,-8.917178283538509e-07
0.2666657729602012,-8.93706465693354e-07
0.2694435489042794,-8.955401652565814e-07
0.272221325003322,-8.972189004044525e-07
0.27499910125735355,-8.987426466073201e-07
0.2777768776664004,-9.001113775037223e-07
0.2805546542304881,-9.013250675093508e-07
0.2833324309496423,-9.023836910954456e-07
0.28611020782388924,-9.032872219006017e-07
0.2888879848532542,-9.040356347291607e-07
0.29166576203776307,-9.046289035528367e-07
0.2944435393774418,-9.050670026209149e-07
0.29722131687231584,-9.05349906349235e-07
0.29999909452241114,-9.054775887650903e-07
0.30277687232775286,-9.054500247839719e-07
0.30555465005558147,-9.054999739449679e-07
0.30833242778335934,-9.055499737529259e-07
0.3111102055111371,-9.055999737832846e-07
0.31388798323891504,-9.056499736474441e-07
0.31666576096669247,-9.056999739560146e-07
0.31944353869447045,-9.05749973654267e-07
0.3222213164222481,-9.057999737968998e-07
0.3249990941500259,-9.058499737732804e-07
0.32777687187780363,-9.058999737499273e-07
0.33055464960558134,-9.059499737823423e-07
0.33333242733335927,-9.059999735929549e-07
0.3361102050611372,-9.060499734593124e-07
0.3388879827889151,-9.060999733258912e-07
0.3416657605166925,-9.061499736922846e-07
0.34444353824447005,-9.061999738368361e-07
0.3472213159722481,-9.062499735374919e-07
0.34999909370002585,-9.062999735713998e-07
0.35277687142780334,-9.06349973772018e-07
0.3555546491555815,-9.063999734176937e-07
0.3583324268833587,-9.064499739517105e-07
0.3611102046111368,-9.064999736532126e-07
0.36388798233891434,-9.065499737989506e-07
0.36666576006669194,-9.065999740003402e-07
0.3694435377944704,-9.066499733136862e-07
0.37222131552224735,-9.066999740149384e-07
0.3749990932500258,-9.06749973384044e-07
0.37777687097780344,-9.067999734194001e-07
0.38055464870558114,-9.0684997356589e-07
0.38333242643335863,-9.06899973712485e-07
0.3861102041611367,-9.069499734706031e-07
0.3888879818889145,-9.06999973450863e-07
0.39166575961669214,-9.07049973486725e-07
0.3944435373444699,-9.070999735226753e-07
